MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1890165	Larp1	La ribonucleoprotein domain family, member 1	11		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1890165	Larp1	La ribonucleoprotein domain family, member 1	11		translational initiation			ISO	Q6PKG0 	J:164563 	
MGI:1914604	Larp1b	La ribonucleoprotein domain family, member 1B	3		positive regulation of translation			IBA	PTN002334488 	J:265628 	
MGI:2443114	Larp4	La ribonucleoprotein domain family, member 4	15		positive regulation of translation			IBA	PTN002334488 	J:265628 	
MGI:2443114	Larp4	La ribonucleoprotein domain family, member 4	15		positive regulation of translation			ISO	Q71RC2 	J:164563 	
MGI:2443114	Larp4	La ribonucleoprotein domain family, member 4	15		translation			IEA	KW-0648 	J:60000 	
MGI:106330	Larp4b	La ribonucleoprotein domain family, member 4B	13		positive regulation of translation			IBA	PTN002334488 	J:265628 	
MGI:106330	Larp4b	La ribonucleoprotein domain family, member 4B	13		positive regulation of translation			ISO	Q92615 	J:164563 	
MGI:106330	Larp4b	La ribonucleoprotein domain family, member 4B	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1914807	Larp6	La ribonucleoprotein domain family, member 6	9		positive regulation of translation			ISO	Q9BRS8 	J:164563 	
MGI:1914807	Larp6	La ribonucleoprotein domain family, member 6	9		regulation of translation			IEA	IPR034886 	J:72247 	
MGI:1914807	Larp6	La ribonucleoprotein domain family, member 6	9		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1913808	Lars	leucyl-tRNA synthetase	18		glutaminyl-tRNA aminoacylation			ISO	Q9P2J5 	J:164563 	
MGI:1913808	Lars	leucyl-tRNA synthetase	18		leucyl-tRNA aminoacylation			IBA	PTN000236210 	J:265628 	
MGI:1913808	Lars	leucyl-tRNA synthetase	18		leucyl-tRNA aminoacylation			IDA		J:93041 	
MGI:1913808	Lars	leucyl-tRNA synthetase	18		translation			IEA	KW-0648 	J:60000 	
MGI:1913808	Lars	leucyl-tRNA synthetase	18		tRNA aminoacylation for protein translation			IEA	IPR001412 IPR002300 IPR009008 IPR009080 IPR013155 	J:72247 	
MGI:2142973	Lars2	leucyl-tRNA synthetase, mitochondrial	9		leucyl-tRNA aminoacylation			IBA	PTN000236208 	J:265628 	
MGI:2142973	Lars2	leucyl-tRNA synthetase, mitochondrial	9		leucyl-tRNA aminoacylation			ISO	Q15031 	J:164563 	
MGI:2142973	Lars2	leucyl-tRNA synthetase, mitochondrial	9		mitochondrial translation			IBA	PTN000236416 	J:265628 	
MGI:2142973	Lars2	leucyl-tRNA synthetase, mitochondrial	9		translation			IEA	KW-0648 	J:60000 	
MGI:2142973	Lars2	leucyl-tRNA synthetase, mitochondrial	9		tRNA aminoacylation for protein translation			IEA	IPR001412 IPR002300 IPR009008 IPR009080 IPR013155 	J:72247 	
MGI:1890546	Lin28a	lin-28 homolog A	4		negative regulation of translation			IDA		J:235254 	
MGI:1890546	Lin28a	lin-28 homolog A	4		positive regulation of cytoplasmic translation			ISO	Q9H9Z2 	J:164563 	
MGI:1890546	Lin28a	lin-28 homolog A	4		positive regulation of translation			IDA		J:121228 	
MGI:1919666	Lrpprc	leucine-rich PPR-motif containing	17		regulation of mitochondrial translation	regulates a function/process that happens in cardiac muscle cell		IMP	MGI:5438913 	J:187800 	
MGI:1914457	Lsm1	LSM1 homolog, mRNA degradation associated	8		deadenylation-dependent decapping of nuclear-transcribed mRNA			IBA	PTN000400406 	J:265628 	
MGI:1914320	Lsm14a	LSM14A mRNA processing body assembly factor	7		negative regulation of translation			ISO	Q8ND56 	J:164563 	
MGI:1914320	Lsm14a	LSM14A mRNA processing body assembly factor	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:3040677	Lsm14b	LSM family member 14B	2		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1926163	Ltn1	listerin E3 ubiquitin protein ligase 1	16		rescue of stalled ribosome			IBA	PTN000273314 	J:265628 	
MGI:1919534	LTO1	ABCE maturation factor	7		translational initiation			ISO	Q8WV07 	J:164563 	
MGI:1330312	Magoh	mago homolog, exon junction complex core component	4		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1922843	Malsu1	mitochondrial assembly of ribosomal large subunit 1	6		negative regulation of mitochondrial translation			ISO	Q96EH3 	J:164563 	
MGI:1922843	Malsu1	mitochondrial assembly of ribosomal large subunit 1	6		negative regulation of translation			IBA	PTN000471516 	J:265628 	
MGI:1346858	Mapk1	mitogen-activated protein kinase 1	16		positive regulation of translation			ISO	RGD:70500 	J:155856 	
MGI:1346859	Mapk3	mitogen-activated protein kinase 3	7		positive regulation of translation			ISO	RGD:3046 	J:155856 	
MGI:1333110	Mapkapk5	MAP kinase-activated protein kinase 5	5		regulation of translation			ISO	Q8IW41 	J:164563 	
MGI:1345633	Mars1	methionine-tRNA synthetase 1	10		methionyl-tRNA aminoacylation			IDA		J:93041 	
MGI:1345633	Mars1	methionine-tRNA synthetase 1	10		methionyl-tRNA aminoacylation			ISO	D84224 X94754 	J:73065 	
MGI:1345633	Mars1	methionine-tRNA synthetase 1	10		methionyl-tRNA aminoacylation			ISO	P56192 	J:164563 	
MGI:1345633	Mars1	methionine-tRNA synthetase 1	10		translation			IEA	KW-0648 	J:60000 	
MGI:1345633	Mars1	methionine-tRNA synthetase 1	10		tRNA aminoacylation for protein translation			IBA	PTN001734661 	J:265628 	
MGI:2444136	Mars2	methionine-tRNA synthetase 2 (mitochondrial)	1		methionyl-tRNA aminoacylation			IBA	PTN000235847 	J:265628 	
MGI:2444136	Mars2	methionine-tRNA synthetase 2 (mitochondrial)	1		methionyl-tRNA aminoacylation			ISO	Q96GW9 	J:164563 	
MGI:2444136	Mars2	methionine-tRNA synthetase 2 (mitochondrial)	1		translation			IEA	KW-0648 	J:60000 	
MGI:2444136	Mars2	methionine-tRNA synthetase 2 (mitochondrial)	1		tRNA aminoacylation for protein translation			IEA	IPR009080 IPR015413 	J:72247 	
MGI:1916245	Mcts1	malignant T cell amplified sequence 1	X		formation of translation preinitiation complex			IBA	PTN000513830 	J:265628 	
MGI:1916245	Mcts1	malignant T cell amplified sequence 1	X		formation of translation preinitiation complex			ISO	Q9ULC4 	J:164563 	
MGI:1916245	Mcts1	malignant T cell amplified sequence 1	X		translation			IEA	KW-0648 	J:60000 	
MGI:1916245	Mcts1	malignant T cell amplified sequence 1	X		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1913655	Mcts2	malignant T cell amplified sequence 2	2		formation of translation preinitiation complex			IBA	PTN000513830 	J:265628 	
MGI:1913655	Mcts2	malignant T cell amplified sequence 2	2		formation of translation preinitiation complex			ISO	Q9ULC4 	J:164563 	
MGI:1927165	Mettl3	methyltransferase like 3	14		mRNA destabilization			IMP		J:207885 J:219587 J:219614 J:247703 J:249262 J:248553 	
MGI:1927165	Mettl3	methyltransferase like 3	14		positive regulation of cap-independent translational initiation			ISO	Q86U44 	J:164563 	
MGI:1927165	Mettl3	methyltransferase like 3	14		positive regulation of translation			ISO	Q86U44 	J:164563 	
MGI:1922672	Mettl5	methyltransferase like 5	2		positive regulation of translation			IMP		J:289086 J:301381 	
MGI:1922672	Mettl5	methyltransferase like 5	2		positive regulation of translation			ISO	Q9NRN9 	J:164563 	
MGI:2442926	Mettl14	methyltransferase like 14	3		mRNA destabilization			IMP		J:207885 J:247703 	
MGI:2442926	Mettl14	methyltransferase like 14	3		positive regulation of translation			ISO	Q9HCE5 	J:164563 	
MGI:1914743	Mettl16	methyltransferase like 16	11		mRNA destabilization			IDA		J:255330 	
MGI:1098577	Mettl17	methyltransferase like 17	14		translation			IEA	IPR015324 	J:72247 	
MGI:1917212	Mettl18	methyltransferase like 18	1		regulation of translation			ISO	O95568 	J:164563 	
MGI:2681847	Mex3d	mex3 RNA binding family member D	10		mRNA destabilization			NAS		J:172882 	
MGI:2146020	Mief1	mitochondrial elongation factor 1	15		positive regulation of mitochondrial translation			ISO	L0R8F8 	J:164563 	
MGI:1916924	Mif4gd	MIF4G domain containing	11		positive regulation of translation			IBA	PTN000583582 Q9H074 	J:265628 	
MGI:1916924	Mif4gd	MIF4G domain containing	11		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1916924	Mif4gd	MIF4G domain containing	11		regulation of translational initiation			IBA	PTN000583582 	J:265628 	
MGI:2676869	Mir1a-1	microRNA 1a-1	2		negative regulation of translation			IDA		J:147774 	
MGI:3618746	Mir1a-2	microRNA 1a-2	18		regulation of translation			IDA		J:147774 	
MGI:3619435	Mir7b	microRNA 7b	17		negative regulation of translation			IDA		J:115282 	
MGI:2676911	Mir9-1	microRNA 9-1	3		miRNA mediated inhibition of translation	uses Rbfox2,happens in heart		IDA		J:286588 	
MGI:2676911	Mir9-1	microRNA 9-1	3		miRNA mediated inhibition of translation	uses Rbfox2		IDA		J:286588 	
MGI:2676911	Mir9-1	microRNA 9-1	3		miRNA mediated inhibition of translation	uses Rbfox2		IMP		J:286588 	
MGI:2676809	Mir125a	microRNA 125a	17		miRNA mediated inhibition of translation	happens in embryonic stem cell,regulates Vsir		IDA		J:192401 	
MGI:2676814	Mir129	microRNA 129	UN		miRNA mediated inhibition of translation			IDA		J:201521 	
MGI:2676820	Mir135a-1	microRNA 135a-1	9		miRNA mediated inhibition of translation	uses Rbfox2		IDA		J:286588 	
MGI:2676820	Mir135a-1	microRNA 135a-1	9		miRNA mediated inhibition of translation	happens in heart,uses Rbfox2		IDA		J:286588 	
MGI:2676820	Mir135a-1	microRNA 135a-1	9		miRNA mediated inhibition of translation	uses Rbfox2		IMP		J:286588 	
MGI:2676828	Mir143	microRNA 143	18		miRNA mediated inhibition of translation	regulates Osbpl8		IDA		J:176266 	
MGI:2676850	Mir186	microRNA 186	3		miRNA mediated inhibition of translation	happens in heart,uses Rbfox2		IDA		J:286588 	
MGI:3619406	Mir448	microRNA 448	X		negative regulation of translation			IDA		J:182833 	
MGI:3783378	Mir466l	microRNA 466l	2		positive regulation of translation			IDA		J:161235 	
MGI:4834215	Mir1247	microRNA 1247	12		miRNA mediated inhibition of translation			ISO	100302145 	J:205940 	
MGI:4950394	Mir3960	microRNA 3960	2		miRNA mediated inhibition of translation	uses Hoxa2,happens in stromal cell,happens in stromal cell		IDA		J:171138 	
MGI:5562735	Mir7116	microRNA 7116	11		negative regulation of translation	uses Tnf		IDA		J:243491 	
MGI:2676794	Mirlet7b	microRNA let7b	15		miRNA mediated inhibition of translation	happens in heart,uses Rbfox2		IDA		J:286588 	
MGI:2676800	Mirlet7g	microRNA let7g	9		miRNA mediated inhibition of translation	uses Rbfox2		IDA		J:286588 	
MGI:2676800	Mirlet7g	microRNA let7g	9		miRNA mediated inhibition of translation	happens in heart,uses Rbfox2		IDA		J:286588 	
MGI:2676800	Mirlet7g	microRNA let7g	9		miRNA mediated inhibition of translation	uses Rbfox2		IMP		J:286588 	
MGI:894316	Mknk1	MAP kinase-interacting serine/threonine kinase 1	4		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:894316	Mknk1	MAP kinase-interacting serine/threonine kinase 1	4		regulation of translational initiation			ISO	RGD:1559603 	J:155856 	
MGI:894279	Mknk2	MAP kinase-interacting serine/threonine kinase 2	10		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:101938	Mlh1	mutL homolog 1	9		nuclear-transcribed mRNA poly(A) tail shortening			IMP	MGI:1857946 	J:69102 	
MGI:97054	Mov10	Mov10 RISC complex RNA helicase	3		3'-UTR-mediated mRNA destabilization			ISO	Q9HCE1 	J:164563 	
MGI:2681846	Mpv17l2	MPV17 mitochondrial membrane protein-like 2	8		positive regulation of mitochondrial translation			ISO	Q567V2 	J:164563 	
MGI:2137202	Mrpl1	mitochondrial ribosomal protein L1	5		translation			ISO	NP_001095314 	J:73065 	
MGI:1351622	Mrpl2	mitochondrial ribosomal protein L2	17		mitochondrial translation			IBA	PTN000343651 	J:265628 	
MGI:1351622	Mrpl2	mitochondrial ribosomal protein L2	17		translation			ISA	X01563 	J:58917 	
MGI:2137204	Mrpl3	mitochondrial ribosomal protein L3	9		translation			ISO	NP_001073786 	J:73065 	
MGI:2137210	Mrpl4	mitochondrial ribosomal protein L4	9		translation			IEA	IPR002136 IPR023574 	J:72247 	
MGI:2137211	Mrpl9	mitochondrial ribosomal protein L9	3		translation			IEA	IPR000244 	J:72247 	
MGI:1333801	Mrpl10	mitochondrial ribosomal protein L10	11		translation			IBA	PTN000169209 	J:265628 	
MGI:2137215	Mrpl11	mitochondrial ribosomal protein L11	19		translation			IBA	PTN000184007 	J:265628 	
MGI:2137215	Mrpl11	mitochondrial ribosomal protein L11	19		translation			ISO	NP_001014932 	J:73065 	
MGI:1926273	Mrpl12	mitochondrial ribosomal protein L12	11		translation			ISS		J:64919 	
MGI:2137218	Mrpl13	mitochondrial ribosomal protein L13	15		negative regulation of translation			IBA	PTN000166701 	J:265628 	
MGI:2137218	Mrpl13	mitochondrial ribosomal protein L13	15		translation			ISO	NP_001029977 	J:73065 	
MGI:1333864	Mrpl14	mitochondrial ribosomal protein L14	17		translation			IEA	IPR000218 IPR036853 	J:72247 	
MGI:1351639	Mrpl15	mitochondrial ribosomal protein L15	1		translation			ISA	S78757 	J:58917 	
MGI:2137219	Mrpl16	mitochondrial ribosomal protein L16	19		mitochondrial translation			IBA	PTN000259457 	J:265628 	
MGI:2137219	Mrpl16	mitochondrial ribosomal protein L16	19		translation			ISO	NP_001029813 	J:73065 	
MGI:1351608	Mrpl17	mitochondrial ribosomal protein L17	7		translation			ISA	S78759 	J:58917 	
MGI:1914931	Mrpl18	mitochondrial ribosomal protein L18	17		translation			IEA	IPR005484 IPR036967 	J:72247 	
MGI:1926274	Mrpl19	mitochondrial ribosomal protein L19	6		translation			ISS		J:64919 	
MGI:2137221	Mrpl20	mitochondrial ribosomal protein L20	4		translation			ISO	NP_001033595 	J:73065 	
MGI:2660674	Mrpl21	mitochondrial ribosomal protein L21	19		translation			IEA	IPR001787 	J:72247 	
MGI:1333794	Mrpl22	mitochondrial ribosomal protein L22	11		translation			IEA	IPR001063 IPR005727 IPR036394 	J:72247 	
MGI:1196612	Mrpl23	mitochondrial ribosomal protein L23	7		mitochondrial translation			IBA	PTN000248673 	J:265628 	
MGI:1196612	Mrpl23	mitochondrial ribosomal protein L23	7		translation			ISO	XP_001249877 	J:73065 	
MGI:1914957	Mrpl24	mitochondrial ribosomal protein L24	3		translation			IBA	PTN000307688 	J:265628 	
MGI:2137224	Mrpl27	mitochondrial ribosomal protein L27	11		translation			ISO	NP_001032530 	J:73065 	
MGI:1333820	Mrpl30	mitochondrial ribosomal protein L30	1		translation			IEA	IPR005996 	J:72247 	
MGI:2137226	Mrpl32	mitochondrial ribosomal protein L32	13		translation			ISO	NP_001033768 	J:73065 	
MGI:2137225	Mrpl33	mitochondrial ribosomal protein L33	5		translation			IEA	IPR001705 IPR011332 	J:72247 	
MGI:2137227	Mrpl34	mitochondrial ribosomal protein L34	8		translation			ISO	NP_001103657 	J:73065 	
MGI:1913473	Mrpl35	mitochondrial ribosomal protein L35	6		translation			IEA	IPR021137 	J:72247 	
MGI:2137228	Mrpl36	mitochondrial ribosomal protein L36	13		translation			ISO	XP_580819 	J:73065 	
MGI:1926268	Mrpl37	mitochondrial ribosomal protein L37	4		translation			IEA	IPR010793 	J:72247 	
MGI:1351620	Mrpl39	mitochondrial ribosomal protein L39	16		translation			ISA	S78756 	J:58917 	
MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2		translation			IBA	PTN000481942 	J:265628 	
MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2		translation			ISO	Q8IXM3 	J:164563 	
MGI:2137229	Mrpl43	mitochondrial ribosomal protein L43	19		mitochondrial translation			IEA	IPR039927 	J:72247 	
MGI:2137229	Mrpl43	mitochondrial ribosomal protein L43	19		translation			ISO	NP_776988 	J:73065 	
MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1		mitochondrial translational elongation			IBA	PTN007495230 	J:265628 	
MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1		mitochondrial translational elongation			ISO	Q9H9J2 	J:164563 	
MGI:1921850	Mrpl47	mitochondrial ribosomal protein L47	3		mitochondrial translation			IBA	PTN000476023 	J:265628 	
MGI:1921850	Mrpl47	mitochondrial ribosomal protein L47	3		translation			IEA	IPR010729 	J:72247 	
MGI:108180	Mrpl49	mitochondrial ribosomal protein L49	19		translation			IEA	IPR007740 	J:72247 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		mitochondrial translation			ISS	P0C2B6 	J:72140 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		translation			IBA	PTN000334228 	J:265628 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		translation			IDA		J:72140 	
MGI:1916086	Mrpl52	mitochondrial ribosomal protein L52	14		mitochondrial translation			IEA	IPR034596 	J:72247 	
MGI:1916086	Mrpl52	mitochondrial ribosomal protein L52	14		translation			IBA	PTN002147340 	J:265628 	
MGI:1914462	Mrpl55	mitochondrial ribosomal protein L55	11		translation			IBA	PTN002147485 	J:265628 	
MGI:1915090	Mrpl57	mitochondrial ribosomal protein L57	14		mitochondrial translation			ISS	Q3ZC04 	J:72140 	
MGI:1915090	Mrpl57	mitochondrial ribosomal protein L57	14		translation			IDA		J:72140 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		mitochondrial translational termination			IBA	PTN000117598 	J:265628 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		mitochondrial translational termination			ISO	Q14197 	J:164563 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		translation			IEA	KW-0648 	J:60000 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		translational termination			IEA	IPR000352 	J:72247 	
MGI:2153089	Mrps2	mitochondrial ribosomal protein S2	2		mitochondrial translation			ISS	P82923 	J:72140 	
MGI:2153089	Mrps2	mitochondrial ribosomal protein S2	2		translation			IEA	IPR001865 IPR005706 IPR018130 	J:72247 	
MGI:1924971	Mrps5	mitochondrial ribosomal protein S5	2		translation			IBA	PTN000346706 	J:265628 	
MGI:2153111	Mrps6	mitochondrial ribosomal protein S6	16		mitochondrial translation			ISS	P82931 	J:72140 	
MGI:2153111	Mrps6	mitochondrial ribosomal protein S6	16		translation			IEA	IPR000529 IPR035980 	J:72247 	
MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11		translation			IBA	PTN000128889 	J:265628 	
MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11		translation			ISA	X76767 	J:58929 	
MGI:1916777	Mrps9	mitochondrial ribosomal protein S9	1		translation			IEA	IPR000754 IPR020574 	J:72247 	
MGI:1928139	Mrps10	mitochondrial ribosomal protein S10	17		translation			IEA	IPR001848 	J:72247 	
MGI:1915244	Mrps11	mitochondrial ribosomal protein S11	7		mitochondrial translation			ISS	P82911 	J:72140 	
MGI:1915244	Mrps11	mitochondrial ribosomal protein S11	7		translation			IBA	PTN000204884 	J:265628 	
MGI:1346333	Mrps12	mitochondrial ribosomal protein S12	7		mitochondrial translation			ISS	Q29RU1 	J:72140 	
MGI:1346333	Mrps12	mitochondrial ribosomal protein S12	7		translation			IBA	PTN000182999 	J:265628 	
MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1		mitochondrial translation			ISO	O60783 	J:164563 	
MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1		translation			IBA	PTN000457003 	J:265628 	
MGI:1913657	Mrps15	mitochondrial ribosomal protein S15	4		mitochondrial translation			ISS	P82913 	J:72140 	
MGI:1913657	Mrps15	mitochondrial ribosomal protein S15	4		translation			IEA	IPR000589 IPR005290 	J:72247 	
MGI:1913492	Mrps16	mitochondrial ribosomal protein S16	14		mitochondrial translation			ISS	P82915 	J:72140 	
MGI:1913492	Mrps16	mitochondrial ribosomal protein S16	14		translation			IEA	IPR000307 	J:72247 	
MGI:1913508	Mrps17	mitochondrial ribosomal protein S17	5		mitochondrial translation			ISS	Q9Y2R5 	J:72140 	
MGI:1913508	Mrps17	mitochondrial ribosomal protein S17	5		translation			IEA	IPR000266 	J:72247 	
MGI:1915815	Mrps18a	mitochondrial ribosomal protein S18A	17		mitochondrial translation			ISS	P82919 	J:72140 	
MGI:1915815	Mrps18a	mitochondrial ribosomal protein S18A	17		translation			IEA	IPR001648 	J:72247 	
MGI:1914223	Mrps18b	mitochondrial ribosomal protein S18B	17		mitochondrial translation			ISS	P82918 	J:72140 	
MGI:1914223	Mrps18b	mitochondrial ribosomal protein S18B	17		translation			IEA	IPR001648 	J:72247 	
MGI:1915985	Mrps18c	mitochondrial ribosomal protein S18C	5		translation			IEA	IPR001648 IPR018275 	J:72247 	
MGI:1913542	Mrps21	mitochondrial ribosomal protein S21	3		mitochondrial translation			ISS	P82920 	J:72140 	
MGI:1913542	Mrps21	mitochondrial ribosomal protein S21	3		translation			IEA	IPR001911 	J:72247 	
MGI:1928138	Mrps23	mitochondrial ribosomal protein S23	11		translation			IEA	IPR023611 	J:72247 	
MGI:1928140	Mrps25	mitochondrial ribosomal protein S25	6		mitochondrial translation			IC	GO:0005763 	J:65180 	
MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13		positive regulation of mitochondrial translation			ISO	Q92552 	J:164563 	
MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1913480	Mrps28	mitochondrial ribosomal protein S28	3		mitochondrial translation			ISO	Q9Y2Q9 	J:164563 	
MGI:1926237	Mrps30	mitochondrial ribosomal protein S30	13		translation			IEA	IPR010793 	J:72247 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			IBA	PTN002408389 	J:265628 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			IMP		J:222643 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			ISO	P82930 	J:164563 	
MGI:2385255	Mrps35	mitochondrial ribosomal protein S35	6		mitochondrial translation			IEA	IPR039848 	J:72247 	
MGI:1915121	Mrrf	mitochondrial ribosome recycling factor	2		translation			IBA	PTN000469808 	J:265628 	
MGI:102493	mt-Rnr1	mitochondrially encoded 12S rRNA	MT		translation			TAS		J:22484 	
MGI:102492	mt-Rnr2	mitochondrially encoded 16S rRNA	MT		translation			TAS		J:22484 	
MGI:102491	mt-Ta	mitochondrially encoded tRNA alanine	MT		translation			ISS		J:22484 	
MGI:102491	mt-Ta	mitochondrially encoded tRNA alanine	MT		translational elongation			TAS		J:22484 	
MGI:102490	mt-Tc	mitochondrially encoded tRNA cysteine	MT		translation			ISS		J:22484 	
MGI:102490	mt-Tc	mitochondrially encoded tRNA cysteine	MT		translational elongation			TAS		J:22484 	
MGI:102489	mt-Td	mitochondrially encoded tRNA aspartic acid	MT		translation			ISS		J:22484 	
MGI:102489	mt-Td	mitochondrially encoded tRNA aspartic acid	MT		translational elongation			TAS		J:22484 	
MGI:102488	mt-Te	mitochondrially encoded tRNA glutamic acid	MT		translation			ISS		J:22484 	
MGI:102488	mt-Te	mitochondrially encoded tRNA glutamic acid	MT		translational elongation			TAS		J:22484 	
MGI:102487	mt-Tf	mitochondrially encoded tRNA phenylalanine	MT		translation			ISS		J:22484 	
MGI:102487	mt-Tf	mitochondrially encoded tRNA phenylalanine	MT		translational elongation			TAS		J:22484 	
MGI:102486	mt-Tg	mitochondrially encoded tRNA glycine	MT		translation			ISS		J:22484 	
MGI:102486	mt-Tg	mitochondrially encoded tRNA glycine	MT		translational elongation			TAS		J:22484 	
MGI:102485	mt-Th	mitochondrially encoded tRNA histidine	MT		translation			ISS		J:22484 	
MGI:102485	mt-Th	mitochondrially encoded tRNA histidine	MT		translational elongation			TAS		J:22484 	
MGI:102484	mt-Ti	mitochondrially encoded tRNA isoleucine	MT		translation			ISS		J:22484 	
MGI:102484	mt-Ti	mitochondrially encoded tRNA isoleucine	MT		translational elongation			TAS		J:22484 	
MGI:102483	mt-Tk	mitochondrially encoded tRNA lysine	MT		translation			ISS		J:22484 	
MGI:102483	mt-Tk	mitochondrially encoded tRNA lysine	MT		translational elongation			TAS		J:22484 	
MGI:102482	mt-Tl1	mitochondrially encoded tRNA leucine 1	MT		translation			ISS		J:22484 	
MGI:102482	mt-Tl1	mitochondrially encoded tRNA leucine 1	MT		translational elongation			TAS		J:22484 	
MGI:102481	mt-Tl2	mitochondrially encoded tRNA leucine 2	MT		translation			ISS		J:22484 	
MGI:102481	mt-Tl2	mitochondrially encoded tRNA leucine 2	MT		translational elongation			TAS		J:22484 	
MGI:102480	mt-Tm	mitochondrially encoded tRNA methionine	MT		translation			ISS		J:22484 	
MGI:102480	mt-Tm	mitochondrially encoded tRNA methionine	MT		translational elongation			TAS		J:22484 	
MGI:102479	mt-Tn	mitochondrially encoded tRNA asparagine	MT		translation			ISS		J:22484 	
MGI:102479	mt-Tn	mitochondrially encoded tRNA asparagine	MT		translational elongation			TAS		J:22484 	
MGI:102478	mt-Tp	mitochondrially encoded tRNA proline	MT		translation			ISS		J:22484 	
MGI:102478	mt-Tp	mitochondrially encoded tRNA proline	MT		translational elongation			TAS		J:22484 	
MGI:102477	mt-Tq	mitochondrially encoded tRNA glutamine	MT		translation			ISS		J:22484 	
MGI:102477	mt-Tq	mitochondrially encoded tRNA glutamine	MT		translational elongation			TAS		J:22484 	
MGI:102476	mt-Tr	mitochondrially encoded tRNA arginine	MT		translation			ISS		J:22484 	
MGI:102476	mt-Tr	mitochondrially encoded tRNA arginine	MT		translational elongation			TAS		J:22484 	
MGI:102475	mt-Ts1	mitochondrially encoded tRNA serine 1	MT		translation			ISS		J:22484 	
MGI:102475	mt-Ts1	mitochondrially encoded tRNA serine 1	MT		translational elongation			TAS		J:22484 	
MGI:102474	mt-Ts2	mitochondrially encoded tRNA serine 2	MT		translation			ISS		J:22484 	
MGI:102474	mt-Ts2	mitochondrially encoded tRNA serine 2	MT		translational elongation			TAS		J:22484 	
MGI:102473	mt-Tt	mitochondrially encoded tRNA threonine	MT		translation			ISS		J:22484 	
MGI:102473	mt-Tt	mitochondrially encoded tRNA threonine	MT		translational elongation			TAS		J:22484 	
MGI:102472	mt-Tv	mitochondrially encoded tRNA valine	MT		translation			ISS		J:22484 	
MGI:102472	mt-Tv	mitochondrially encoded tRNA valine	MT		translational elongation			TAS		J:22484 	
MGI:102471	mt-Tw	mitochondrially encoded tRNA tryptophan	MT		translation			ISS		J:22484 	
MGI:102471	mt-Tw	mitochondrially encoded tRNA tryptophan	MT		translational elongation			TAS		J:22484 	
MGI:102470	mt-Ty	mitochondrially encoded tRNA tyrosine	MT		translation			ISS		J:22484 	
MGI:102470	mt-Ty	mitochondrially encoded tRNA tyrosine	MT		translational elongation			TAS		J:22484 	
MGI:1916856	Mtfmt	mitochondrial methionyl-tRNA formyltransferase	9		translation			IEA	KW-0648 	J:60000 	
MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7		regulation of mitochondrial translation			ISO	Q9BT17 	J:164563 	
MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:106565	Mtg2	mitochondrial ribosome associated GTPase 2	2		regulation of mitochondrial translation			ISO	Q9H4K7 	J:164563 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		translation			IEA	KW-0648 	J:60000 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		translational initiation			IEA	IPR000178 	J:72247 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		translational initiation			IEA	KW-0396 	J:60000 	
