MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming			IBA	PTN000349247 	J:265628 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in brain		IDA		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in brain		IEP		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IEP		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	regulates a function/process that happens in hippocampus,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IGI	MGI:104562 	J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in brain		IMP		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in brain		IPI		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IPI		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:167753 	
MGI:104563	Napa	N-ethylmaleimide sensitive fusion protein attachment protein alpha	7		synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming			IBA	PTN000349247 	J:265628 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in brain		IDA		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in brain		IEP		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IEP		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	regulates a function/process that happens in hippocampus,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IGI	MGI:104563 	J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in brain		IMP		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in brain		IPI		J:167753 	
MGI:104562	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	2		regulation of synaptic vesicle priming	happens in glutamatergic synapse,happens in hippocampal formation		IPI		J:167753 	
MGI:97281	Ncam1	neural cell adhesion molecule 1	9		regulation of exocyst assembly	regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IMP		J:170083 	
MGI:1926063	Nckap1l	NCK associated protein 1 like	15		negative regulation of cytotoxic T cell degranulation			ISO	P55160 	J:164563 	
MGI:1929915	Ncoa6	nuclear receptor coactivator 6	2		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:620111 	J:155856 	
MGI:1929915	Ncoa6	nuclear receptor coactivator 6	2		positive regulation of peptide secretion			ISO	RGD:620111 	J:155856 	
MGI:109166	Ncs1	neuronal calcium sensor 1	2		positive regulation of exocytosis			ISO	RGD:68417 	J:155856 	
MGI:109166	Ncs1	neuronal calcium sensor 1	2		regulation of synaptic vesicle exocytosis			ISO	RGD:68417 	J:155856 	
MGI:1922847	Ndufaf2	NADH:ubiquinone oxidoreductase complex assembly factor 2	13		negative regulation of insulin secretion involved in cellular response to glucose stimulus			IMP		J:192991 	
MGI:1858510	Nell2	NEL-like 2	15		positive regulation of hormone secretion			ISO	RGD:620999 	J:155856 	
MGI:1097159	Neo1	neogenin	9		negative regulation of protein secretion	regulates a function/process that uses Hjv		IDA		J:160796 	
MGI:1334263	Neurl1a	neuralized E3 ubiquitin protein ligase 1A	19		lactation			IMP	MGI:2153143 	J:72105 	
MGI:1339708	Neurod1	neurogenic differentiation 1	2		insulin secretion			ISO	Q13562 	J:164563 	
MGI:107754	Neurog1	neurogenin 1	13		negative regulation of saliva secretion			ISO	Q92886 	J:164563 	
MGI:97306	Nf1	neurofibromin 1	11		gamma-aminobutyric acid secretion, neurotransmission			IGI	MGI:1339975 	J:219424 	
MGI:97306	Nf1	neurofibromin 1	11		glutamate secretion, neurotransmission			IGI	MGI:1339975 	J:219424 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of neurotransmitter secretion	regulates a function/process that happens in spinal cord,regulates a function/process that happens in sensory neuron|regulates a function/process that happens in spinal cord,regulates a function/process that happens in substance P secreting cell		IGI	MGI:97321 	J:104588 	
MGI:97306	Nf1	neurofibromin 1	11		negative regulation of neurotransmitter secretion	regulates a function/process that happens in spinal cord,regulates a function/process that happens in sensory neuron,regulates a function/process that has the participant Calca|regulates a function/process that happens in spinal cord,regulates a function/process that happens in sensory neuron,regulates a function/process that has the participant Tac1|regulates a function/process that happens in spinal cord,regulates a function/process that happens in substance P secreting cell,regulates a function/process that has the participant Tac1		IMP	MGI:1857478 	J:104588 	
MGI:97321	Ngf	nerve growth factor	3		regulation of neurotransmitter secretion	regulates a function/process that happens in spinal cord,regulates a function/process that happens in sensory neuron|regulates a function/process that happens in spinal cord,regulates a function/process that happens in substance P secreting cell		IGI	MGI:97306 	J:104588 	
MGI:2442910	Niban2	niban apoptosis regulator 2	2		gonadotropin secretion			ISO	Q96TA1 	J:164563 	
MGI:1928323	Nisch	nischarin	14		norepinephrine secretion			ISO	RGD:1306950 	J:155856 	
MGI:1919543	Nkd2	naked cuticle 2	13		exocytosis			IEA	KW-0268 	J:60000 	
MGI:97352	Nkx3-1	NK3 homeobox 1	14		positive regulation of androgen secretion			ISO	Q99801 	J:164563 	
MGI:1206039	Nkx6-1	NK6 homeobox 1	5		positive regulation of insulin secretion			ISO	RGD:69318 	J:155856 	
MGI:1206039	Nkx6-1	NK6 homeobox 1	5		regulation of insulin secretion			IEA	IPR033630 	J:72247 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of synaptic vesicle exocytosis			IMP		J:152008 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of synaptic vesicle exocytosis			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		synaptic vesicle targeting			IMP		J:116404 	
MGI:2681835	Nlgn2	neuroligin 2	11		positive regulation of insulin secretion			ISO	RGD:621118 	J:155856 	
MGI:2681835	Nlgn2	neuroligin 2	11		positive regulation of insulin secretion			ISO	Q8NFZ4 	J:164563 	
MGI:1345193	Nlrp5	NLR family, pyrin domain containing 5	7		cortical granule exocytosis			IMP		J:278740 	
MGI:1345193	Nlrp5	NLR family, pyrin domain containing 5	7		exocytosis			IMP		J:206880 	
MGI:2141990	Nlrp6	NLR family, pyrin domain containing 6	7		regulation of mucus secretion	regulates a function/process that happens in goblet cell		IMP	MGI:5085850 	J:212020 	
MGI:1915289	Nmb	neuromedin B	7		arachidonic acid secretion			ISO	RGD:1562710 	J:155856 	
MGI:1915289	Nmb	neuromedin B	7		negative regulation of hormone secretion			ISO	RGD:1562710 	J:155856 	
MGI:1915289	Nmb	neuromedin B	7		positive regulation of hormone secretion			IBA	PTN002704034 	J:265628 	
MGI:1915289	Nmb	neuromedin B	7		positive regulation of hormone secretion			ISO	RGD:1562710 	J:155856 	
MGI:97355	Nme1	NME/NM23 nucleoside diphosphate kinase 1	11		lactation			IMP	MGI:3628812 	J:109190 	
MGI:1860476	Nmu	neuromedin U	5		gastric acid secretion			ISO	RGD:68388 	J:155856 	
MGI:1860476	Nmu	neuromedin U	5		negative regulation of gastric acid secretion			ISO	RGD:68388 	J:155856 	
MGI:1860476	Nmu	neuromedin U	5		positive regulation of hormone secretion			ISO	RGD:68388 	J:155856 	
MGI:1860476	Nmu	neuromedin U	5		positive regulation of prolactin secretion			ISO	RGD:68388 	J:155856 	
MGI:2441765	Nmur2	neuromedin U receptor 2	11		arachidonic acid secretion			ISO	Q9GZQ4 	J:164563 	
MGI:104716	Nnat	neuronatin	2		positive regulation of insulin secretion			IBA	PTN000392581 	J:265628 	
MGI:104716	Nnat	neuronatin	2		positive regulation of insulin secretion	regulates a function/process that happens in type B pancreatic cell		IMP		J:105207 	
MGI:97360	Nos1	nitric oxide synthase 1, neuronal	5		negative regulation of insulin secretion			ISO	RGD:3184 	J:155856 	
MGI:97361	Nos2	nitric oxide synthase 2, inducible	11		prostaglandin secretion			ISO	P35228 	J:164563 	
MGI:97361	Nos2	nitric oxide synthase 2, inducible	11		regulation of insulin secretion			ISO	P35228 	J:164563 	
MGI:97363	Notch1	notch 1	2		negative regulation of calcium ion-dependent exocytosis	regulates a function/process that happens in small intestine crypt of lieberkuhn		IMP	MGI:2684314 	J:147579 	
MGI:97363	Notch1	notch 1	2		negative regulation of extracellular matrix constituent secretion	happens in aortic valve,happens at the same time as aortic valve morphogenesis		IMP		J:261826 	
MGI:1891708	Npff	neuropeptide FF-amide peptide precursor	15		negative regulation of insulin secretion			ISO	RGD:62033 	J:155856 	
MGI:1891708	Npff	neuropeptide FF-amide peptide precursor	15		somatostatin secretion			ISO	RGD:62033 	J:155856 	
MGI:1891708	Npff	neuropeptide FF-amide peptide precursor	15		vasopressin secretion			ISO	RGD:62033 	J:155856 	
MGI:1859637	Nphs1	nephrosis 1, nephrin	7		regulation of excretion			IMP		J:66970 	
MGI:97367	Nppa	natriuretic peptide type A	4		positive regulation of histamine secretion by mast cell			ISO	RGD:3193 	J:155856 	
MGI:97368	Nppb	natriuretic peptide type B	4		positive regulation of renal sodium excretion			ISO	RGD:3194 	J:155856 	
MGI:97369	Nppc	natriuretic peptide type C	1		positive regulation of mast cell degranulation			ISO	RGD:620850 	J:155856 	
MGI:97373	Npr3	natriuretic peptide receptor 3	15		pancreatic juice secretion			ISO	RGD:3196 	J:155856 	
MGI:2441738	Npsr1	neuropeptide S receptor 1	9		negative regulation of defecation			ISO	RGD:1564154 	J:155856 	
MGI:1926488	Npvf	neuropeptide VF precursor	6		negative regulation of gonadotropin secretion			IBA	PTN002683400 	J:265628 	
MGI:1926488	Npvf	neuropeptide VF precursor	6		negative regulation of gonadotropin secretion			ISO	Q9HCQ7 	J:164563 	
MGI:104963	Npy1r	neuropeptide Y receptor Y1	8		negative regulation of hormone secretion			ISO	RGD:3198 	J:155856 	
MGI:108418	Npy2r	neuropeptide Y receptor Y2	3		negative regulation of secretion			ISO	RGD:620475 	J:155856 	
MGI:108418	Npy2r	neuropeptide Y receptor Y2	3		positive regulation of dopamine secretion			ISO	RGD:620475 	J:155856 	
MGI:108418	Npy2r	neuropeptide Y receptor Y2	3		positive regulation of peptide secretion			ISO	RGD:620475 	J:155856 	
MGI:108418	Npy2r	neuropeptide Y receptor Y2	3		secretion			ISO	RGD:620475 	J:155856 	
MGI:108082	Npy5r	neuropeptide Y receptor Y5	8		negative regulation of glutamate secretion			ISO	RGD:3199 	J:155856 	
MGI:1346344	Nr0b2	nuclear receptor subfamily 0, group B, member 2	4		positive regulation of insulin secretion			ISO	RGD:621032 	J:155856 	
MGI:2444210	Nr1d1	nuclear receptor subfamily 1, group D, member 1	11		regulation of insulin secretion involved in cellular response to glucose stimulus			IMP		J:181732 	
MGI:1352463	Nr1h2	nuclear receptor subfamily 1, group H, member 2	7		positive regulation of pancreatic juice secretion			IMP		J:142844 	
MGI:1352463	Nr1h2	nuclear receptor subfamily 1, group H, member 2	7		positive regulation of secretion of lysosomal enzymes			IMP		J:142844 	
MGI:1352462	Nr1h3	nuclear receptor subfamily 1, group H, member 3	2		negative regulation of pancreatic juice secretion			IMP		J:142844 	
MGI:1352462	Nr1h3	nuclear receptor subfamily 1, group H, member 3	2		negative regulation of secretion of lysosomal enzymes			IMP		J:142844 	
MGI:1352464	Nr1h4	nuclear receptor subfamily 1, group H, member 4	10		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IMP		J:161322 	
MGI:1352464	Nr1h4	nuclear receptor subfamily 1, group H, member 4	10		regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	Q96RI1 	J:164563 	
MGI:95824	Nr3c1	nuclear receptor subfamily 3, group C, member 1	18		positive regulation of glutamate secretion			ISO	RGD:2741 	J:155856 	
MGI:99459	Nr3c2	nuclear receptor subfamily 3, group C, member 2	8		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in hippocampal formation		EXP		J:137143 	
MGI:99459	Nr3c2	nuclear receptor subfamily 3, group C, member 2	8		regulation of synaptic vesicle exocytosis	happens in GABA-ergic synapse,happens in hippocampal formation		EXP		J:137143 	
MGI:99459	Nr3c2	nuclear receptor subfamily 3, group C, member 2	8		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:137143 	
MGI:99459	Nr3c2	nuclear receptor subfamily 3, group C, member 2	8		regulation of synaptic vesicle exocytosis	happens in GABA-ergic synapse,happens in hippocampal formation		IDA		J:137143 	
MGI:1352454	Nr4a1	nuclear receptor subfamily 4, group A, member 1	15		neurotransmitter secretion involved in regulation of skeletal muscle contraction			ISO	RGD:620029 	J:155856 	
MGI:1352457	Nr4a3	nuclear receptor subfamily 4, group A, member 3	4		mast cell degranulation			IMP		J:213833 	
MGI:96083	Nrg1	neuregulin 1	8		negative regulation of corticosterone secretion			ISO	RGD:621341 	J:155856 	
MGI:96083	Nrg1	neuregulin 1	8		negative regulation of secretion			ISO	Q02297 	J:164563 	
MGI:1915654	Nrn1	neuritin 1	13		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebral cortex		EXP		J:243431 	
MGI:1915654	Nrn1	neuritin 1	13		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:243431 	
MGI:1915654	Nrn1	neuritin 1	13		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebral cortex		IEP		J:243431 	
MGI:1915654	Nrn1	neuritin 1	13		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:243431 	
MGI:1096391	Nrxn1	neurexin I	17		neurotransmitter secretion			IGI	MGI:1096362 MGI:1096389 	J:89452 	
MGI:1096391	Nrxn1	neurexin I	17		neurotransmitter secretion			TAS		J:45298 	
MGI:1096391	Nrxn1	neurexin I	17		regulation of insulin secretion involved in cellular response to glucose stimulus	regulates a function/process that happens in islets of Langerhans	PR:Q9CS84-1	IMP	MGI:3042794 	J:182555 	
MGI:1096391	Nrxn1	neurexin I	17		vesicle docking involved in exocytosis		PR:Q9CS84-1	ISO	Q63372 	J:73065 	
MGI:1096362	Nrxn2	neurexin II	19		neurotransmitter secretion			IGI	MGI:1096389 MGI:1096391 	J:89452 	
MGI:1096389	Nrxn3	neurexin III	12		neurotransmitter secretion			IGI	MGI:1096362 MGI:1096391 	J:89452 	
MGI:1096389	Nrxn3	neurexin III	12		regulation of synaptic vesicle exocytosis	happens in GABA-ergic synapse,happens in main olfactory bulb		IMP		J:224471 	
MGI:104560	Nsf	N-ethylmaleimide sensitive fusion protein	11		regulation of exocytosis			ISO	RGD:621594 	J:155856 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		glutamate secretion			IPI	P21237 	J:111724 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		regulation of neurotransmitter secretion			ISO	RGD:3213 	J:155856 	
MGI:97386	Ntsr1	neurotensin receptor 1	2		positive regulation of arachidonic acid secretion			ISO	RGD:1306076 	J:155856 	
MGI:97386	Ntsr1	neurotensin receptor 1	2		positive regulation of gamma-aminobutyric acid secretion			ISO	RGD:1306076 	J:155856 	
MGI:97386	Ntsr1	neurotensin receptor 1	2		positive regulation of glutamate secretion			ISO	RGD:1306076 	J:155856 	
MGI:1858179	Nucb2	nucleobindin 2	7		negative regulation of glucagon secretion			ISO	RGD:620888 	J:155856 	
MGI:1858179	Nucb2	nucleobindin 2	7		positive regulation of testosterone secretion			ISO	RGD:620888 	J:155856 	
MGI:2180852	Oas2	2'-5' oligoadenylate synthetase 2	5		regulation of lactation			IMP		J:248944 	
MGI:1313269	Oc90	otoconin 90	15		arachidonic acid secretion			IEA	IPR016090 IPR036444 	J:72247 	
MGI:1932139	Oga	O-GlcNAcase	19		positive regulation of growth hormone secretion			ISO	RGD:621077 	J:155856 	
MGI:1932139	Oga	O-GlcNAcase	19		positive regulation of insulin secretion			ISO	RGD:621077 	J:155856 	
MGI:3045350	Olfm2	olfactomedin 2	9		protein secretion			ISO	O95897 	J:73065 	
MGI:2157548	Olfr78	olfactory receptor 78	7		positive regulation of renin secretion into blood stream			IMP		J:211233 	
MGI:97439	Oprk1	opioid receptor, kappa 1	1		negative regulation of luteinizing hormone secretion			ISO	RGD:69426 	J:155856 	
MGI:97439	Oprk1	opioid receptor, kappa 1	1		positive regulation of dopamine secretion			ISO	RGD:69426 	J:155856 	
MGI:97439	Oprk1	opioid receptor, kappa 1	1		regulation of saliva secretion			IMP		J:46089 	
MGI:97440	Oprl1	opioid receptor-like 1	2		positive regulation of gastric acid secretion			ISO	RGD:68438 	J:155856 	
MGI:97441	Oprm1	opioid receptor, mu 1	10		negative regulation of Wnt protein secretion			ISO	P35372 	J:164563 	
MGI:97447	Osbp	oxysterol binding protein	19		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:1308069 	J:155856 	
MGI:104749	Osm	oncostatin M	11		negative regulation of hormone secretion			ISO	P13725 	J:73065 	
MGI:1891247	Otof	otoferlin	5		synaptic vesicle exocytosis			IDA		J:131715 	
MGI:1891247	Otof	otoferlin	5		synaptic vesicle exocytosis	happens in cochlear inner hair cell		IMP	MGI:4950055 	J:223843 	
MGI:1891247	Otof	otoferlin	5		synaptic vesicle exocytosis			IMP		J:116097 	
MGI:1891247	Otof	otoferlin	5		synaptic vesicle priming			IBA	PTN002648841 	J:265628 	
MGI:1891247	Otof	otoferlin	5		synaptic vesicle priming			IMP		J:161797 	
MGI:1914291	Oxct1	3-oxoacid CoA transferase 1	15		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:1584008 	J:155856 	
MGI:97453	Oxt	oxytocin	2		negative regulation of gastric acid secretion			ISO	RGD:3238 	J:155856 	
MGI:97453	Oxt	oxytocin	2		positive regulation of norepinephrine secretion			ISO	RGD:3238 	J:155856 	
MGI:97453	Oxt	oxytocin	2		positive regulation of prostaglandin secretion			ISO	RGD:3238 	J:155856 	
MGI:97453	Oxt	oxytocin	2		positive regulation of renal sodium excretion			ISO	RGD:3238 	J:155856 	
MGI:109147	Oxtr	oxytocin receptor	6		negative regulation of gastric acid secretion			ISO	RGD:3239 	J:155856 	
MGI:109147	Oxtr	oxytocin receptor	6		positive regulation of norepinephrine secretion			ISO	RGD:3239 	J:155856 	
MGI:1098235	P2rx1	purinergic receptor P2X, ligand-gated ion channel, 1	11		regulation of synaptic vesicle exocytosis			ISO	RGD:3240 	J:155856 	
MGI:1098235	P2rx1	purinergic receptor P2X, ligand-gated ion channel, 1	11		serotonin secretion by platelet	happens in platelet		IMP	MGI:2181608 	J:85102 	
MGI:2665170	P2rx2	purinergic receptor P2X, ligand-gated ion channel, 2	5		regulation of synaptic vesicle exocytosis			ISO	RGD:620251 	J:155856 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of gamma-aminobutyric acid secretion	regulates a function/process that happens in hippocampus		IMP	MGI:2386080 	J:103703 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of glutamate secretion	regulates a function/process that happens in hippocampus		IMP	MGI:2386080 	J:103703 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of glutamate secretion	regulates a function/process that happens in hippocampus		IMP		J:118643 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of prostaglandin secretion	regulates a function/process that happens in osteoblast		IMP	MGI:2386080 	J:105908 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of prostaglandin secretion	regulates a function/process that happens in osteoblast		IMP		J:105908 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		positive regulation of protein secretion	regulates a function/process that happens in macrophage		IDA		J:91940 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		regulation of presynaptic dense core granule exocytosis			ISO	RGD:3241 	J:155856 	
MGI:1339957	P2rx7	purinergic receptor P2X, ligand-gated ion channel, 7	5		synaptic vesicle exocytosis			IMP		J:96213 	
MGI:105049	P2ry1	purinergic receptor P2Y, G-protein coupled 1	3		negative regulation of norepinephrine secretion			ISO	RGD:3242 	J:155856 	
MGI:105049	P2ry1	purinergic receptor P2Y, G-protein coupled 1	3		positive regulation of hormone secretion			ISO	RGD:3242 	J:155856 	
MGI:105049	P2ry1	purinergic receptor P2Y, G-protein coupled 1	3		regulation of synaptic vesicle exocytosis			ISO	RGD:3242 	J:155856 	
MGI:105107	P2ry2	purinergic receptor P2Y, G-protein coupled 2	7		positive regulation of mucus secretion	regulates a function/process that happens in trachea epithelium,regulates a function/process that happens in epithelial cell		IMP	MGI:3613160 	J:145117 	
MGI:105107	P2ry2	purinergic receptor P2Y, G-protein coupled 2	7		positive regulation of prostaglandin secretion			ISO	RGD:62088 	J:155856 	
MGI:105107	P2ry2	purinergic receptor P2Y, G-protein coupled 2	7		regulation of synaptic vesicle exocytosis			ISO	RGD:62088 	J:155856 	
MGI:1926594	P2ry4	pyrimidinergic receptor P2Y, G-protein coupled, 4	X		regulation of synaptic vesicle exocytosis			ISO	RGD:61798 	J:155856 	
MGI:1918089	P2ry12	purinergic receptor P2Y, G-protein coupled 12	3		negative regulation of norepinephrine secretion			ISO	RGD:621681 	J:155856 	
MGI:1888921	P3h1	prolyl 3-hydroxylase 1	4		regulation of protein secretion			ISO	Q32P28 	J:164563 	
MGI:109520	Pafah1b1	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	11		protein secretion	happens in osteoclast		IMP		J:180994 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		exocytosis			IEA	KW-0268 	J:60000 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		gamma-aminobutyric acid secretion, neurotransmission			IGI	MGI:97306 	J:219424 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		glutamate secretion, neurotransmission			IGI	MGI:97306 	J:219424 	
MGI:97475	Pam	peptidylglycine alpha-amidating monooxygenase	1		regulation of protein secretion			ISO	RGD:3252 	J:155856 	
MGI:1927223	Pard6a	par-6 family cell polarity regulator alpha	8		positive regulation of protein secretion	uses UniProtKB:P10637		IMP		J:281253 	
MGI:2135637	Park7	Parkinson disease (autosomal recessive, early onset) 7	4		insulin secretion			IMP		J:243391 	
MGI:2155936	Pask	PAS domain containing serine/threonine kinase	1		regulation of glucagon secretion			IMP		J:167207 	
MGI:97490	Pax6	paired box 6	2		positive regulation of glucagon secretion			ISO	RGD:3258 	J:155856 	
MGI:97492	Pax8	paired box 8	2		regulation of thyroid-stimulating hormone secretion			ISO	Q06710 	J:164563 	
MGI:1349390	Pclo	piccolo (presynaptic cytomatrix protein)	5		insulin secretion			IDA		J:81000 	
MGI:1349390	Pclo	piccolo (presynaptic cytomatrix protein)	5		regulation of exocytosis			IDA		J:81000 	
MGI:1349390	Pclo	piccolo (presynaptic cytomatrix protein)	5		synaptic vesicle targeting			NAS		J:57915 	
MGI:97509	Pcp4	Purkinje cell protein 4	16		positive regulation of dopamine secretion			ISO	RGD:3271 	J:155856 	
MGI:97511	Pcsk1	proprotein convertase subtilisin/kexin type 1	13		positive regulation of protein secretion			ISO	RGD:3272 	J:155856 	
MGI:102897	Pcsk6	proprotein convertase subtilisin/kexin type 6	7		secretion by cell			ISO	P29122 	J:164563 	
MGI:1333753	Pdcd6ip	programmed cell death 6 interacting protein	9		positive regulation of exosomal secretion			ISO	Q8WUM4 	J:164563 	
MGI:108413	Pde1c	phosphodiesterase 1C	6		negative regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:68332 	J:155856 	
MGI:1333863	Pde3b	phosphodiesterase 3B, cGMP-inhibited	7		negative regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:61943 	J:155856 	
MGI:1333863	Pde3b	phosphodiesterase 3B, cGMP-inhibited	7		regulation of insulin secretion			IDA		J:89497 	
MGI:99556	Pde4c	phosphodiesterase 4C, cAMP specific	8		negative regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:727918 	J:155856 	
MGI:2443999	Pde8b	phosphodiesterase 8B	13		negative regulation of insulin secretion			ISO	RGD:735041 	J:155856 	
MGI:2443999	Pde8b	phosphodiesterase 8B	13		negative regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:735041 	J:155856 	
MGI:1338068	Pdpk1	3-phosphoinositide dependent protein kinase 1	17		regulation of mast cell degranulation			IMP		J:178435 	
MGI:102851	Pdx1	pancreatic and duodenal homeobox 1	5		insulin secretion			ISO	P52945 	J:164563 	
MGI:102851	Pdx1	pancreatic and duodenal homeobox 1	5		positive regulation of insulin secretion			ISO	RGD:62387 	J:155856 	
MGI:102851	Pdx1	pancreatic and duodenal homeobox 1	5		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IMP		J:181489 	
MGI:1919871	Pdzd11	PDZ domain containing 11	X		neurotransmitter secretion			IBA	PTN001019267 	J:265628 	
MGI:1195265	Per2	period circadian clock 2	1		regulation of insulin secretion			IMP		J:183929 	
MGI:1916672	Pex5l	peroxisomal biogenesis factor 5-like	3		positive regulation of corticotropin secretion			ISO	RGD:708407 	J:155856 	
MGI:1916672	Pex5l	peroxisomal biogenesis factor 5-like	3		regulated exocytosis			ISO	RGD:708407 	J:155856 	
MGI:107815	Pfkfb2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	1		positive regulation of insulin secretion			ISO	RGD:3309 	J:155856 	
MGI:97547	Pfkl	phosphofructokinase, liver, B-type	10		negative regulation of insulin secretion			IDA		J:42576 	
MGI:97548	Pfkm	phosphofructokinase, muscle	15		positive regulation of insulin secretion			IMP	MGI:3759504 	J:125530 	
MGI:97550	Pfn2	profilin 2	3		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in corpus striatum		IDA		J:122603 	
MGI:97550	Pfn2	profilin 2	3		regulation of synaptic vesicle exocytosis			IMP	MGI:3715145 	J:122603 	
